id;household_demand;commercial_demand;industrial_demand;heat_demand
2284;8875.308872;10316.43021;40077.33291;44982.18455
2285;8875.308872;11020.68835;36853.23463;50000
2286;9203.264858;13514.14288;36002.43091;47389.49171
2287;12626.30547;14580.04711;37927.93406;44281.28207
2288;23038.90802;16369.2435;43883.56006;41661.88626
2289;27814.76707;24192.21917;47645.00807;38936.64811
2290;28142.72305;38068.00812;58750.23551;37513.43228
2291;27630.29183;40371.12262;58750.23551;36402.89572
2292;26789.90461;41265.72081;61213.08837;35590.4952
2293;28142.72305;41969.97896;63093.81238;36323.71595
2294;31729.74165;36811.76386;61750.43809;36897.76923
2295;28142.72305;31653.54876;60138.38894;39171.35955
2296;24904.15769;32015.19483;59601.03923;41536.24898
2297;22342.00155;35041.60148;59869.71408;42599.52007
2298;21829.57033;34508.64936;59601.03923;43187.71259
2299;25580.56692;33252.4051;61213.08837;42656.07705
2300;32242.17288;23468.92701;60944.41352;38413.49611
2301;36177.64471;17777.7598;55257.46236;30110.12451
2302;33103.05734;17244.80768;53600.63407;22799.73176
2303;31217.31042;15836.29138;47376.33321;18507.0575
2304;25252.61092;15474.6453;44152.23492;19784.03316
2305;17750.61774;14408.74108;41420.7072;21347.02551
2306;11601.44301;12276.93263;39808.65805;24112.25751
2307;9551.718094;11020.68835;40077.33291;31255.40321
2308;8875.308872;10316.43021;40077.33291;44982.18455
2309;8875.308872;11020.68835;36853.23463;50000
2310;9203.264858;13514.14288;36002.43091;47389.49171
2311;12626.30547;14580.04711;37927.93406;44281.28207
2312;23038.90802;16369.2435;43883.56006;41661.88626
2313;27814.76707;24192.21917;47645.00807;38936.64811
2314;28142.72305;38068.00812;58750.23551;37513.43228
2315;27630.29183;40371.12262;58750.23551;36402.89572
2316;26789.90461;41265.72081;61213.08837;35590.4952
2317;28142.72305;41969.97896;63093.81238;36323.71595
2318;31729.74165;36811.76386;61750.43809;36897.76923
2319;28142.72305;31653.54876;60138.38894;39171.35955
2320;24904.15769;32015.19483;59601.03923;41536.24898
2321;22342.00155;35041.60148;59869.71408;42599.52007
2322;21829.57033;34508.64936;59601.03923;43187.71259
2323;25580.56692;33252.4051;61213.08837;42656.07705
2324;32242.17288;23468.92701;60944.41352;38413.49611
2325;36177.64471;17777.7598;55257.46236;30110.12451
2326;33103.05734;17244.80768;53600.63407;22799.73176
2327;31217.31042;15836.29138;47376.33321;18507.0575
2328;25252.61092;15474.6453;44152.23492;19784.03316
2329;17750.61774;14408.74108;41420.7072;21347.02551
2330;11601.44301;12276.93263;39808.65805;24112.25751
2331;9551.718094;11020.68835;40077.33291;31255.40321
2332;8875.308872;10316.43021;40077.33291;44982.18455
2333;8875.308872;11020.68835;36853.23463;50000
2334;9203.264858;13514.14288;36002.43091;47389.49171
2335;12626.30547;14580.04711;37927.93406;44281.28207
2336;23038.90802;16369.2435;43883.56006;41661.88626
2337;27814.76707;24192.21917;47645.00807;38936.64811
2338;28142.72305;38068.00812;58750.23551;37513.43228
2339;27630.29183;40371.12262;58750.23551;36402.89572
2340;26789.90461;41265.72081;61213.08837;35590.4952
2341;28142.72305;41969.97896;63093.81238;36323.71595
2342;31729.74165;36811.76386;61750.43809;36897.76923
2343;28142.72305;31653.54876;60138.38894;39171.35955
2344;24904.15769;32015.19483;59601.03923;41536.24898
2345;22342.00155;35041.60148;59869.71408;42599.52007
2346;21829.57033;34508.64936;59601.03923;43187.71259
2347;25580.56692;33252.4051;61213.08837;42656.07705
2348;32242.17288;23468.92701;60944.41352;38413.49611
2349;36177.64471;17777.7598;55257.46236;30110.12451
2350;33103.05734;17244.80768;53600.63407;22799.73176
2351;31217.31042;15836.29138;47376.33321;18507.0575
2352;25252.61092;15474.6453;44152.23492;19784.03316
2353;17750.61774;14408.74108;41420.7072;21347.02551
2354;11601.44301;12276.93263;39808.65805;24112.25751
2355;9551.718094;11020.68835;40077.33291;31255.40321
2356;8875.308872;10316.43021;40077.33291;44982.18455
2357;8875.308872;11020.68835;36853.23463;50000
2358;9203.264858;13514.14288;36002.43091;47389.49171
2359;12626.30547;14580.04711;37927.93406;44281.28207
2360;23038.90802;16369.2435;43883.56006;41661.88626
2361;27814.76707;24192.21917;47645.00807;38936.64811
2362;28142.72305;38068.00812;58750.23551;37513.43228
2363;27630.29183;40371.12262;58750.23551;36402.89572
2364;26789.90461;41265.72081;61213.08837;35590.4952
2365;28142.72305;41969.97896;63093.81238;36323.71595
2366;31729.74165;36811.76386;61750.43809;36897.76923
2367;28142.72305;31653.54876;60138.38894;39171.35955
2368;24904.15769;32015.19483;59601.03923;41536.24898
2369;22342.00155;35041.60148;59869.71408;42599.52007
2370;21829.57033;34508.64936;59601.03923;43187.71259
2371;25580.56692;33252.4051;61213.08837;42656.07705
2372;32242.17288;23468.92701;60944.41352;38413.49611
2373;36177.64471;17777.7598;55257.46236;30110.12451
2374;33103.05734;17244.80768;53600.63407;22799.73176
2375;31217.31042;15836.29138;47376.33321;18507.0575
2376;25252.61092;15474.6453;44152.23492;19784.03316
2377;17750.61774;14408.74108;41420.7072;21347.02551
2378;11601.44301;12276.93263;39808.65805;24112.25751
2379;9551.718094;11020.68835;40077.33291;31255.40321
2380;8875.308872;10316.43021;40077.33291;44982.18455
2381;8875.308872;11020.68835;36853.23463;50000
2382;9203.264858;13514.14288;36002.43091;47389.49171
2383;12626.30547;14580.04711;37927.93406;44281.28207
2384;23038.90802;16369.2435;43883.56006;41661.88626
2385;27814.76707;24192.21917;47645.00807;38936.64811
2386;28142.72305;38068.00812;58750.23551;37513.43228
2387;27630.29183;40371.12262;58750.23551;36402.89572
2388;26789.90461;41265.72081;61213.08837;35590.4952
2389;28142.72305;41969.97896;63093.81238;36323.71595
2390;31729.74165;36811.76386;61750.43809;36897.76923
2391;28142.72305;31653.54876;60138.38894;39171.35955
2392;24904.15769;32015.19483;59601.03923;41536.24898
2393;22342.00155;35041.60148;59869.71408;42599.52007
2394;21829.57033;34508.64936;59601.03923;43187.71259
2395;25580.56692;33252.4051;61213.08837;42656.07705
2396;32242.17288;23468.92701;60944.41352;38413.49611
2397;36177.64471;17777.7598;55257.46236;30110.12451
2398;33103.05734;17244.80768;53600.63407;22799.73176
2399;31217.31042;15836.29138;47376.33321;18507.0575
2400;25252.61092;15474.6453;44152.23492;19784.03316
2401;17750.61774;14408.74108;41420.7072;21347.02551
2402;11601.44301;12276.93263;39808.65805;24112.25751
2403;9551.718094;11020.68835;40077.33291;31255.40321
2404;8875.308872;10316.43021;40077.33291;44982.18455
2405;8875.308872;11020.68835;36853.23463;50000
2406;9203.264858;13514.14288;36002.43091;47389.49171
2407;12626.30547;14580.04711;37927.93406;44281.28207
2408;23038.90802;16369.2435;43883.56006;41661.88626
2409;27814.76707;24192.21917;47645.00807;38936.64811
2410;28142.72305;38068.00812;58750.23551;37513.43228
2411;27630.29183;40371.12262;58750.23551;36402.89572
2412;26789.90461;41265.72081;61213.08837;35590.4952
2413;28142.72305;41969.97896;63093.81238;36323.71595
2414;31729.74165;36811.76386;61750.43809;36897.76923
2415;28142.72305;31653.54876;60138.38894;39171.35955
2416;24904.15769;32015.19483;59601.03923;41536.24898
2417;22342.00155;35041.60148;59869.71408;42599.52007
2418;21829.57033;34508.64936;59601.03923;43187.71259
2419;25580.56692;33252.4051;61213.08837;42656.07705
2420;32242.17288;23468.92701;60944.41352;38413.49611
2421;36177.64471;17777.7598;55257.46236;30110.12451
2422;33103.05734;17244.80768;53600.63407;22799.73176
2423;31217.31042;15836.29138;47376.33321;18507.0575
2424;25252.61092;15474.6453;44152.23492;19784.03316
2425;17750.61774;14408.74108;41420.7072;21347.02551
2426;11601.44301;12276.93263;39808.65805;24112.25751
2427;9551.718094;11020.68835;40077.33291;31255.40321
2428;8875.308872;10316.43021;40077.33291;44982.18455
2429;8875.308872;11020.68835;36853.23463;50000
2430;9203.264858;13514.14288;36002.43091;47389.49171
2431;12626.30547;14580.04711;37927.93406;44281.28207
2432;23038.90802;16369.2435;43883.56006;41661.88626
2433;27814.76707;24192.21917;47645.00807;38936.64811
2434;28142.72305;38068.00812;58750.23551;37513.43228
2435;27630.29183;40371.12262;58750.23551;36402.89572
2436;26789.90461;41265.72081;61213.08837;35590.4952
2437;28142.72305;41969.97896;63093.81238;36323.71595
2438;31729.74165;36811.76386;61750.43809;36897.76923
2439;28142.72305;31653.54876;60138.38894;39171.35955
2440;24904.15769;32015.19483;59601.03923;41536.24898
2441;22342.00155;35041.60148;59869.71408;42599.52007
2442;21829.57033;34508.64936;59601.03923;43187.71259
2443;25580.56692;33252.4051;61213.08837;42656.07705
2444;32242.17288;23468.92701;60944.41352;38413.49611
2445;36177.64471;17777.7598;55257.46236;30110.12451
2446;33103.05734;17244.80768;53600.63407;22799.73176
2447;31217.31042;15836.29138;47376.33321;18507.0575
2448;25252.61092;15474.6453;44152.23492;19784.03316
2449;17750.61774;14408.74108;41420.7072;21347.02551
2450;11601.44301;12276.93263;39808.65805;24112.25751
2451;9551.718094;11020.68835;40077.33291;31255.40321
2452;8875.308872;10316.43021;40077.33291;44982.18455
2453;8875.308872;11020.68835;36853.23463;50000
2454;9203.264858;13514.14288;36002.43091;47389.49171
2455;12626.30547;14580.04711;37927.93406;44281.28207
2456;23038.90802;16369.2435;43883.56006;41661.88626
2457;27814.76707;24192.21917;47645.00807;38936.64811
2458;28142.72305;38068.00812;58750.23551;37513.43228
2459;27630.29183;40371.12262;58750.23551;36402.89572
2460;26789.90461;41265.72081;61213.08837;35590.4952
2461;28142.72305;41969.97896;63093.81238;36323.71595
2462;31729.74165;36811.76386;61750.43809;36897.76923
2463;28142.72305;31653.54876;60138.38894;39171.35955
2464;24904.15769;32015.19483;59601.03923;41536.24898
2465;22342.00155;35041.60148;59869.71408;42599.52007
2466;21829.57033;34508.64936;59601.03923;43187.71259
2467;25580.56692;33252.4051;61213.08837;42656.07705
2468;32242.17288;23468.92701;60944.41352;38413.49611
2469;36177.64471;17777.7598;55257.46236;30110.12451
2470;33103.05734;17244.80768;53600.63407;22799.73176
2471;31217.31042;15836.29138;47376.33321;18507.0575
2472;25252.61092;15474.6453;44152.23492;19784.03316
2473;17750.61774;14408.74108;41420.7072;21347.02551
2474;11601.44301;12276.93263;39808.65805;24112.25751
2475;9551.718094;11020.68835;40077.33291;31255.40321
2476;8875.308872;10316.43021;40077.33291;44982.18455
2477;8875.308872;11020.68835;36853.23463;50000
2478;9203.264858;13514.14288;36002.43091;47389.49171
2479;12626.30547;14580.04711;37927.93406;44281.28207
2480;23038.90802;16369.2435;43883.56006;41661.88626
2481;27814.76707;24192.21917;47645.00807;38936.64811
2482;28142.72305;38068.00812;58750.23551;37513.43228
2483;27630.29183;40371.12262;58750.23551;36402.89572
2484;26789.90461;41265.72081;61213.08837;35590.4952
2485;28142.72305;41969.97896;63093.81238;36323.71595
2486;31729.74165;36811.76386;61750.43809;36897.76923
2487;28142.72305;31653.54876;60138.38894;39171.35955
2488;24904.15769;32015.19483;59601.03923;41536.24898
2489;22342.00155;35041.60148;59869.71408;42599.52007
2490;21829.57033;34508.64936;59601.03923;43187.71259
2491;25580.56692;33252.4051;61213.08837;42656.07705
2492;32242.17288;23468.92701;60944.41352;38413.49611
2493;36177.64471;17777.7598;55257.46236;30110.12451
2494;33103.05734;17244.80768;53600.63407;22799.73176
2495;31217.31042;15836.29138;47376.33321;18507.0575
2496;25252.61092;15474.6453;44152.23492;19784.03316
2497;17750.61774;14408.74108;41420.7072;21347.02551
2498;11601.44301;12276.93263;39808.65805;24112.25751
2499;9551.718094;11020.68835;40077.33291;31255.40321
2500;8875.308872;10316.43021;40077.33291;44982.18455
2501;8875.308872;11020.68835;36853.23463;50000
2502;9203.264858;13514.14288;36002.43091;47389.49171
2503;12626.30547;14580.04711;37927.93406;44281.28207
2504;23038.90802;16369.2435;43883.56006;41661.88626
2505;27814.76707;24192.21917;47645.00807;38936.64811
2506;28142.72305;38068.00812;58750.23551;37513.43228
2507;27630.29183;40371.12262;58750.23551;36402.89572
2508;26789.90461;41265.72081;61213.08837;35590.4952
2509;28142.72305;41969.97896;63093.81238;36323.71595
2510;31729.74165;36811.76386;61750.43809;36897.76923
2511;28142.72305;31653.54876;60138.38894;39171.35955
2512;24904.15769;32015.19483;59601.03923;41536.24898
2513;22342.00155;35041.60148;59869.71408;42599.52007
2514;21829.57033;34508.64936;59601.03923;43187.71259
2515;25580.56692;33252.4051;61213.08837;42656.07705
2516;32242.17288;23468.92701;60944.41352;38413.49611
2517;36177.64471;17777.7598;55257.46236;30110.12451
2518;33103.05734;17244.80768;53600.63407;22799.73176
2519;31217.31042;15836.29138;47376.33321;18507.0575
2520;25252.61092;15474.6453;44152.23492;19784.03316
2521;17750.61774;14408.74108;41420.7072;21347.02551
2522;11601.44301;12276.93263;39808.65805;24112.25751
2523;9551.718094;11020.68835;40077.33291;31255.40321
2524;8875.308872;10316.43021;40077.33291;44982.18455
2525;8875.308872;11020.68835;36853.23463;50000
2526;9203.264858;13514.14288;36002.43091;47389.49171
2527;12626.30547;14580.04711;37927.93406;44281.28207
2528;23038.90802;16369.2435;43883.56006;41661.88626
2529;27814.76707;24192.21917;47645.00807;38936.64811
2530;28142.72305;38068.00812;58750.23551;37513.43228
2531;27630.29183;40371.12262;58750.23551;36402.89572
2532;26789.90461;41265.72081;61213.08837;35590.4952
2533;28142.72305;41969.97896;63093.81238;36323.71595
2534;31729.74165;36811.76386;61750.43809;36897.76923
2535;28142.72305;31653.54876;60138.38894;39171.35955
2536;24904.15769;32015.19483;59601.03923;41536.24898
2537;22342.00155;35041.60148;59869.71408;42599.52007
2538;21829.57033;34508.64936;59601.03923;43187.71259
2539;25580.56692;33252.4051;61213.08837;42656.07705
2540;32242.17288;23468.92701;60944.41352;38413.49611
2541;36177.64471;17777.7598;55257.46236;30110.12451
2542;33103.05734;17244.80768;53600.63407;22799.73176
2543;31217.31042;15836.29138;47376.33321;18507.0575
2544;25252.61092;15474.6453;44152.23492;19784.03316
2545;17750.61774;14408.74108;41420.7072;21347.02551
2546;11601.44301;12276.93263;39808.65805;24112.25751
2547;9551.718094;11020.68835;40077.33291;31255.40321
2548;8875.308872;10316.43021;40077.33291;44982.18455
2549;8875.308872;11020.68835;36853.23463;50000
2550;9203.264858;13514.14288;36002.43091;47389.49171
2551;12626.30547;14580.04711;37927.93406;44281.28207
2552;23038.90802;16369.2435;43883.56006;41661.88626
2553;27814.76707;24192.21917;47645.00807;38936.64811
2554;28142.72305;38068.00812;58750.23551;37513.43228
2555;27630.29183;40371.12262;58750.23551;36402.89572
2556;26789.90461;41265.72081;61213.08837;35590.4952
2557;28142.72305;41969.97896;63093.81238;36323.71595
2558;31729.74165;36811.76386;61750.43809;36897.76923
2559;28142.72305;31653.54876;60138.38894;39171.35955
2560;24904.15769;32015.19483;59601.03923;41536.24898
2561;22342.00155;35041.60148;59869.71408;42599.52007
2562;21829.57033;34508.64936;59601.03923;43187.71259
2563;25580.56692;33252.4051;61213.08837;42656.07705
2564;32242.17288;23468.92701;60944.41352;38413.49611
2565;36177.64471;17777.7598;55257.46236;30110.12451
2566;33103.05734;17244.80768;53600.63407;22799.73176
2567;31217.31042;15836.29138;47376.33321;18507.0575
2568;25252.61092;15474.6453;44152.23492;19784.03316
2569;17750.61774;14408.74108;41420.7072;21347.02551
2570;11601.44301;12276.93263;39808.65805;24112.25751
2571;9551.718094;11020.68835;40077.33291;31255.40321
2572;8875.308872;10316.43021;40077.33291;44982.18455
2573;8875.308872;11020.68835;36853.23463;50000
2574;9203.264858;13514.14288;36002.43091;47389.49171
2575;12626.30547;14580.04711;37927.93406;44281.28207
2576;23038.90802;16369.2435;43883.56006;41661.88626
2577;27814.76707;24192.21917;47645.00807;38936.64811
2578;28142.72305;38068.00812;58750.23551;37513.43228
2579;27630.29183;40371.12262;58750.23551;36402.89572
2580;26789.90461;41265.72081;61213.08837;35590.4952
2581;28142.72305;41969.97896;63093.81238;36323.71595
2582;31729.74165;36811.76386;61750.43809;36897.76923
2583;28142.72305;31653.54876;60138.38894;39171.35955
2584;24904.15769;32015.19483;59601.03923;41536.24898
2585;22342.00155;35041.60148;59869.71408;42599.52007
2586;21829.57033;34508.64936;59601.03923;43187.71259
2587;25580.56692;33252.4051;61213.08837;42656.07705
2588;32242.17288;23468.92701;60944.41352;38413.49611
2589;36177.64471;17777.7598;55257.46236;30110.12451
2590;33103.05734;17244.80768;53600.63407;22799.73176
2591;31217.31042;15836.29138;47376.33321;18507.0575
2592;25252.61092;15474.6453;44152.23492;19784.03316
2593;17750.61774;14408.74108;41420.7072;21347.02551
2594;11601.44301;12276.93263;39808.65805;24112.25751
2595;9551.718094;11020.68835;40077.33291;31255.40321
2596;8875.308872;10316.43021;40077.33291;44982.18455
2597;8875.308872;11020.68835;36853.23463;50000
2598;9203.264858;13514.14288;36002.43091;47389.49171
2599;12626.30547;14580.04711;37927.93406;44281.28207
2600;23038.90802;16369.2435;43883.56006;41661.88626
2601;27814.76707;24192.21917;47645.00807;38936.64811
2602;28142.72305;38068.00812;58750.23551;37513.43228
2603;27630.29183;40371.12262;58750.23551;36402.89572
2604;26789.90461;41265.72081;61213.08837;35590.4952
2605;28142.72305;41969.97896;63093.81238;36323.71595
2606;31729.74165;36811.76386;61750.43809;36897.76923
2607;28142.72305;31653.54876;60138.38894;39171.35955
2608;24904.15769;32015.19483;59601.03923;41536.24898
2609;22342.00155;35041.60148;59869.71408;42599.52007
2610;21829.57033;34508.64936;59601.03923;43187.71259
2611;25580.56692;33252.4051;61213.08837;42656.07705
2612;32242.17288;23468.92701;60944.41352;38413.49611
2613;36177.64471;17777.7598;55257.46236;30110.12451
2614;33103.05734;17244.80768;53600.63407;22799.73176
2615;31217.31042;15836.29138;47376.33321;18507.0575
2616;25252.61092;15474.6453;44152.23492;19784.03316
2617;17750.61774;14408.74108;41420.7072;21347.02551
2618;11601.44301;12276.93263;39808.65805;24112.25751
2619;9551.718094;11020.68835;40077.33291;31255.40321
2620;8875.308872;10316.43021;40077.33291;44982.18455
2621;8875.308872;11020.68835;36853.23463;50000
2622;9203.264858;13514.14288;36002.43091;47389.49171
